experiment_name,fold,seed,source_checkpoint,target_checkpoint,best_epoch,val_calibrated_threshold,macro_f1_at_0.5,macro_f1_at_valcal,positive_f1_at_0.5,positive_f1_at_valcal,roc_auc,pr_auc,precision_at_0.5,recall_at_0.5,accuracy_at_0.5,validation_and_threshold_seconds,test_inference_seconds,CWE-022_number_of_samples,CWE-022_positive_ratio,CWE-022_macro_f1,CWE-022_positive_f1,CWE-022_precision,CWE-022_recall,CWE-022_accuracy,CWE-078_number_of_samples,CWE-078_positive_ratio,CWE-078_macro_f1,CWE-078_positive_f1,CWE-078_precision,CWE-078_recall,CWE-078_accuracy,CWE-079_number_of_samples,CWE-079_positive_ratio,CWE-079_macro_f1,CWE-079_positive_f1,CWE-079_precision,CWE-079_recall,CWE-079_accuracy,CWE-089_number_of_samples,CWE-089_positive_ratio,CWE-089_macro_f1,CWE-089_positive_f1,CWE-089_precision,CWE-089_recall,CWE-089_accuracy
cwe_recadam_ccpp_js_to_py,1,18,model/cwe_recadam_ccpp_js_to_py/source/seed_18/best.pt,model/cwe_recadam_ccpp_js_to_py/python/fold1/seed_18/best.pt,17,0.23,0.7674723545609511,0.7928153717627402,0.7904191616766467,0.8187134502923976,0.8709789601808382,0.9009609483934445,0.7674418604651163,0.8148148148148148,0.7697368421052632,4.335016185010318,2.1291486179688945,19,0.47368421052631576,0.6274509803921569,0.5882352941176471,0.625,0.5555555555555556,0.631578947368421,39,0.6153846153846154,0.7771428571428571,0.84,0.8076923076923077,0.875,0.7948717948717948,14,0.5,0.641025641025641,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.6428571428571429,80,0.5125,0.8598502946329033,0.8791208791208791,0.8,0.975609756097561,0.8625
cwe_recadam_ccpp_js_to_py,2,18,model/cwe_recadam_ccpp_js_to_py/source/seed_18/best.pt,model/cwe_recadam_ccpp_js_to_py/python/fold2/seed_18/best.pt,22,0.22,0.78288533956629,0.7631168831168831,0.7814569536423841,0.7662337662337663,0.8442480942480942,0.8430323664694679,0.8082191780821918,0.7564102564102564,0.7828947368421053,4.345245598000474,2.099999441008549,8,0.5,0.36507936507936506,0.2857142857142857,0.3333333333333333,0.25,0.375,42,0.5238095238095238,0.6377228292121909,0.6808510638297872,0.64,0.7272727272727273,0.6428571428571429,19,0.5263157894736842,0.7338935574229692,0.7058823529411765,0.8571428571428571,0.6,0.7368421052631579,83,0.5060240963855421,0.8674698795180723,0.8674698795180723,0.8780487804878049,0.8571428571428571,0.8674698795180723
cwe_recadam_ccpp_js_to_py,3,18,model/cwe_recadam_ccpp_js_to_py/source/seed_18/best.pt,model/cwe_recadam_ccpp_js_to_py/python/fold3/seed_18/best.pt,24,0.3,0.801773604590506,0.801773604590506,0.7887323943661971,0.7887323943661971,0.8770833333333333,0.8412974899072754,0.8,0.7777777777777778,0.8026315789473685,4.373470374965109,2.130818359029945,15,0.6666666666666666,0.5833333333333333,0.6666666666666666,0.75,0.6,0.6,38,0.5263157894736842,0.6833333333333333,0.7,0.7,0.7,0.6842105263157895,20,0.45,0.797979797979798,0.8181818181818182,0.6923076923076923,1.0,0.8,79,0.4177215189873418,0.8938172043010753,0.8709677419354839,0.9310344827586207,0.8181818181818182,0.8987341772151899
cwe_recadam_ccpp_js_to_py,4,18,model/cwe_recadam_ccpp_js_to_py/source/seed_18/best.pt,model/cwe_recadam_ccpp_js_to_py/python/fold4/seed_18/best.pt,23,0.37,0.8343143666884674,0.8214332332593656,0.8201438848920863,0.8085106382978723,0.9009952854897852,0.8866939980352717,0.8142857142857143,0.8260869565217391,0.8355263157894737,4.304981007997412,2.1386139650130644,11,0.2727272727272727,0.717948717948718,0.6666666666666666,0.5,1.0,0.7272727272727273,41,0.3902439024390244,0.653220559531555,0.5517241379310345,0.6153846153846154,0.5,0.6829268292682927,13,0.3076923076923077,0.8194444444444444,0.75,0.75,0.75,0.8461538461538461,87,0.5287356321839081,0.8956695536309127,0.9052631578947369,0.8775510204081632,0.9347826086956522,0.896551724137931
cwe_recadam_ccpp_js_to_py,5,18,model/cwe_recadam_ccpp_js_to_py/source/seed_18/best.pt,model/cwe_recadam_ccpp_js_to_py/python/fold5/seed_18/best.pt,18,0.45,0.7627882781342119,0.7560615918455866,0.7721518987341772,0.7672955974842768,0.8392361111111111,0.8430078726369783,0.782051282051282,0.7625,0.7631578947368421,4.252799003967084,2.0979582159779966,13,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.5,0.42857142857142855,0.46153846153846156,44,0.45454545454545453,0.6757894736842105,0.631578947368421,0.6666666666666666,0.6,0.6818181818181818,16,0.6875,0.6536796536796536,0.7619047619047619,0.8,0.7272727272727273,0.6875,79,0.5316455696202531,0.859316820463008,0.8735632183908046,0.8444444444444444,0.9047619047619048,0.8607594936708861
